%time,field.x,field.y,field.z,real->,field.x,field.y
1376085802061890000,215,11,0,,-55.2383956909,75
1376085802077920000,215,11,0,,-55.2682037354,75
1376085802094690000,215,11,0,,-55.2697563171,75
1376085802110110000,215,11,0,,-55.2309303284,75
1376085802125830000,215,11,0,,-55.2639198303,75
1376085802140270000,215,11,0,,-55.2300605774,75
1376085802155480000,215,11,0,,-55.223361969,75
1376085802166260000,215,11,0,,-55.2674484253,75
1376085802183730000,215,11,0,,-55.2494773865,75
1376085802199130000,215,11,0,,-55.234828949,75
1376085802211670000,215,11,0,,-55.2582168579,75
1376085802222480000,215,11,0,,-55.2544555664,75
1376085802233220000,215,11,0,,-55.2321586609,75
1376085802245300000,215,11,0,,-55.2627601624,75
1376085802258220000,215,11,0,,-55.2630119324,75
1376085802270620000,215,11,0,,-55.2591094971,75
1376085802282400000,215,11,0,,-55.2591667175,75
1376085802293880000,215,11,0,,-55.2620697021,75
1376085802302340000,215,11,0,,-55.2656364441,75
1376085802316250000,215,11,0,,-55.2615890503,75
1376085802331320000,215,11,0,,-55.2387962341,75
1376085802342300000,215,11,0,,-55.2668304443,75
1376085802354190000,215,11,0,,-55.2614631653,75
1376085802367310000,215,11,0,,-55.2309074402,75
1376085802380320000,215,11,0,,-55.2591667175,75
1376085802392150000,215,11,0,,-55.2314758301,75
1376085802402440000,215,11,0,,-55.2643623352,75
1376085802415210000,215,11,0,,-55.2706069946,75
1376085802424180000,215,11,0,,-55.2370109558,75
1376085802438220000,215,11,0,,-55.2322654724,75
1376085802452720000,215,11,0,,-55.2685394287,75
1376085802464010000,215,11,0,,-55.2350082397,75
1376085802475690000,215,11,0,,-55.2369995117,75
1376085802486670000,215,11,0,,-55.2664756775,75
1376085802495900000,215,11,0,,-55.2350387573,75
1376085802507700000,215,11,0,,-55.2358360291,75
1376085802522690000,215,11,0,,-55.2364730835,75
1376085802539080000,215,11,0,,-55.2651023865,75
1376085802550850000,215,11,0,,-55.2647705078,75
1376085802560660000,215,11,0,,-55.2649879456,75
1376085802571390000,215,11,0,,-55.26379776,75
1376085802584500000,215,11,0,,-55.2344665527,75
1376085802596380000,215,11,0,,-55.2682189941,75
1376085802606310000,215,11,0,,-55.2349777222,75
1376085802618330000,215,11,0,,-55.2345275879,75
1376085802631710000,215,11,0,,-55.2676010132,75
1376085802644180000,215,11,0,,-55.2399978638,75
1376085802656420000,215,11,0,,-55.2420425415,75
1376085802663730000,215,11,0,,-55.2671966553,75
1376085802672420000,215,11,0,,-55.237323761,75
1376085802680740000,215,11,0,,-55.2647247314,75
1376085802696540000,215,11,0,,-55.2345123291,75
1376085802710320000,215,11,0,,-55.234992981,75
1376085802725080000,215,11,0,,-55.2708625793,75
1376085802740970000,215,11,0,,-55.2687339783,75
1376085802754670000,215,11,0,,-55.2375869751,75
1376085802771270000,215,11,0,,-55.2379646301,75
1376085802785920000,215,11,0,,-55.2786064148,75
1376085802793470000,215,11,0,,-55.2389259338,75
1376085802802660000,215,11,0,,-55.2434005737,75
1376085802812190000,215,11,0,,-55.2388687134,75
1376085802822110000,215,11,0,,-55.2355003357,75
1376085802836300000,215,11,0,,-55.2648200989,75
1376085802848480000,215,11,0,,-55.2671775818,75
1376085802859530000,215,11,0,,-55.2361297607,75
1376085802870930000,215,11,0,,-55.2370452881,75
1376085802879210000,215,11,0,,-55.276096344,75
1376085802889680000,215,11,0,,-55.267490387,75
1376085802900560000,215,11,0,,-55.2409934998,75
1376085802915420000,215,11,0,,-55.2403411865,75
1376085802930680000,215,11,0,,-55.2462844849,75
1376085802944350000,215,11,0,,-55.2441520691,75
1376085802953910000,215,11,0,,-55.2449798584,75
1376085802966310000,215,11,0,,-55.2749404907,75
1376085802978980000,215,11,0,,-55.2485923767,75
1376085802989580000,215,11,0,,-55.2788848877,75
1376085802997660000,215,11,0,,-55.2421684265,75
1376085803011200000,215,11,0,,-55.2727546692,75
1376085803019520000,215,11,0,,-55.2799949646,75
1376085803027000000,215,11,0,,-55.236579895,75
1376085803036450000,215,11,0,,-55.2789497375,75
1376085803050700000,215,11,0,,-55.2463111877,75
1376085803066960000,215,11,0,,-55.2422714233,75
1376085803084540000,215,11,0,,-55.2761688232,75
1376085803099910000,215,11,0,,-55.2797851562,75
1376085803112560000,215,11,0,,-55.2563209534,75
1376085803122620000,215,11,0,,-55.2792358398,75
1376085803135620000,215,11,0,,-55.2473640442,75
1376085803149240000,215,11,0,,-55.2449493408,75
1376085803161520000,215,11,0,,-55.2746925354,75
1376085803171400000,215,11,0,,-55.2513542175,75
1376085803179430000,215,11,0,,-55.2592697144,75
1376085803190820000,215,11,0,,-55.2829170227,75
1376085803204620000,215,11,0,,-55.2801933289,75
1376085803221560000,215,11,0,,-55.290851593,75
1376085803233530000,215,11,0,,-55.2540931702,75
1376085803245720000,215,11,0,,-55.2862739563,75
1376085803260780000,215,11,0,,-55.2910957336,75
1376085803276200000,215,11,0,,-55.2553825378,75
1376085803291510000,215,11,0,,-55.2433433533,75
1376085803304120000,215,11,0,,-55.2837181091,75
1376085803316190000,215,11,0,,-55.2479934692,75
1376085803325940000,215,11,0,,-55.250202179,75
1376085803339690000,215,11,0,,-55.2815818787,75
1376085803352050000,215,11,0,,-55.2857017517,75
1376085803362110000,215,11,0,,-55.2815895081,75
1376085803374280000,215,11,0,,-55.2633590698,75
1376085803387790000,215,11,0,,-55.2774887085,75
1376085803395770000,215,11,0,,-55.2799606323,75
1376085803405950000,215,11,0,,-55.2509078979,75
1376085803422100000,215,11,0,,-55.2789993286,75
1376085803438350000,215,11,0,,-55.2344398499,75
1376085803453720000,215,11,0,,-55.2711334229,75
1376085803469760000,215,11,0,,-55.2720489502,75
1376085803484840000,215,11,0,,-55.2820129395,75
1376085803496270000,215,11,0,,-55.2638053894,75
1376085803507900000,215,11,0,,-55.2771492004,75
1376085803517280000,215,11,0,,-55.2755088806,75
1376085803526880000,215,11,0,,-55.2712974548,75
1376085803538140000,215,11,0,,-55.276058197,75
1376085803549590000,215,11,0,,-55.2646980286,75
1376085803562050000,215,11,0,,-55.2745056152,75
1376085803578260000,215,11,0,,-55.2714767456,75
1376085803592760000,215,11,0,,-55.2732124329,75
1376085803605560000,215,11,0,,-55.2653884888,75
1376085803621500000,215,11,0,,-55.2687225342,75
1376085803636870000,215,11,0,,-55.2694816589,75
1376085803651740000,215,11,0,,-55.2627449036,75
1376085803663350000,215,11,0,,-55.2676620483,75
1376085803671900000,215,11,0,,-55.2664260864,75
1376085803682370000,215,11,0,,-55.264881134,75
1376085803697680000,215,11,0,,-55.2319946289,75
1376085803711330000,215,11,0,,-55.2262153625,75
1376085803724750000,215,11,0,,-55.2708244324,75
1376085803736300000,215,11,0,,-55.2360191345,75
1376085803747090000,215,11,0,,-55.2322731018,75
1376085803756420000,215,11,0,,-55.239074707,75
1376085803766750000,215,11,0,,-55.2402305603,75
1376085803783420000,215,11,0,,-55.2478981018,75
1376085803797060000,215,11,0,,-55.2699508667,75
1376085803808480000,215,11,0,,-55.244644165,75
1376085803819840000,215,11,0,,-55.2794303894,75
1376085803828000000,215,11,0,,-55.2455596924,75
1376085803842120000,215,11,0,,-55.2495613098,75
1376085803855300000,215,11,0,,-55.2706222534,75
1376085803867060000,215,11,0,,-55.237537384,75
1376085803882610000,215,11,0,,-55.2409934998,75
1376085803899070000,215,11,0,,-55.2430229187,75
1376085803915600000,215,11,0,,-55.2412147522,75
1376085803927180000,215,11,0,,-55.2321662903,75
1376085803936290000,215,11,0,,-55.2358970642,75
1376085803949780000,215,11,0,,-55.240737915,75
1376085803964240000,215,11,0,,-55.2664871216,75
1376085803977210000,215,11,0,,-55.2661132812,75
1376085803987170000,215,11,0,,-55.2458190918,75
1376085804000080000,215,11,0,,-55.2500267029,75
1376085804010390000,215,11,0,,-55.28332901,75
1376085804019090000,215,11,0,,-55.2461013794,75
1376085804028530000,215,11,0,,-55.2710266113,75
1376085804038660000,215,11,0,,-55.2770805359,75
1376085804049850000,215,11,0,,-55.2431106567,75
1376085804059900000,215,11,0,,-55.2551956177,75
1376085804067680000,215,11,0,,-55.2514915466,75
1376085804078740000,215,11,0,,-55.2496070862,75
1376085804088260000,215,11,0,,-55.2817726135,75
1376085804098220000,215,11,0,,-55.2398948669,75
1376085804107540000,215,11,0,,-55.2508850098,75
1376085804120760000,215,11,0,,-55.2462310791,75
1376085804132330000,215,11,0,,-55.2796516418,75
1376085804147870000,215,11,0,,-55.25182724,75
1376085804161470000,215,11,0,,-55.2639389038,75
1376085804176070000,215,11,0,,-55.2494659424,75
1376085804185140000,215,11,0,,-55.2718734741,75
1376085804199730000,215,11,0,,-55.2772254944,75
1376085804210490000,215,11,0,,-55.2491569519,75
1376085804220990000,215,11,0,,-55.2860298157,75
1376085804237050000,215,11,0,,-55.2886695862,75
1376085804250930000,215,11,0,,-55.2437210083,75
1376085804263560000,215,11,0,,-55.2502632141,75
1376085804277400000,215,11,0,,-55.2581253052,75
1376085804290330000,215,11,0,,-55.2441978455,75
1376085804301800000,215,11,0,,-55.2529602051,75
1376085804311530000,215,11,0,,-55.2448692322,75
1376085804324280000,215,11,0,,-55.2404518127,75
1376085804335220000,215,11,0,,-55.252746582,75
1376085804348040000,215,11,0,,-55.2764663696,75
1376085804359450000,215,11,0,,-55.2504310608,75
1376085804372170000,215,11,0,,-55.2555580139,75
1376085804382690000,215,11,0,,-55.245098114,75
1376085804395040000,215,11,0,,-55.2477874756,75
1376085804406760000,215,11,0,,-55.2512893677,75
1376085804420240000,215,11,0,,-55.2556915283,75
1376085804432010000,215,11,0,,-55.2566795349,75
1376085804444440000,215,11,0,,-55.252910614,75
1376085804455470000,215,11,0,,-55.2497558594,75
1376085804467010000,215,11,0,,-55.264755249,75
1376085804480880000,215,11,0,,-55.2493362427,75
1376085804492640000,215,11,0,,-55.2639122009,75
1376085804504810000,215,11,0,,-55.259098053,75
1376085804513610000,215,11,0,,-55.243812561,75
1376085804525980000,215,11,0,,-55.250415802,75
1376085804533960000,215,11,0,,-55.2720909119,75
1376085804541180000,215,11,0,,-55.2581291199,75
1376085804548830000,215,11,0,,-55.2723960876,75
1376085804561650000,215,11,0,,-55.2541694641,75
1376085804571140000,215,11,0,,-55.2550926208,75
1376085804582810000,215,11,0,,-55.2739067078,75
1376085804597390000,215,11,0,,-55.255279541,75
1376085804612810000,215,11,0,,-55.2801589966,75
1376085804628600000,215,11,0,,-55.2839279175,75
1376085804645150000,215,11,0,,-55.2765731812,75
1376085804661920000,215,11,0,,-55.2431678772,75
1376085804677940000,215,11,0,,-55.2796325684,75
1376085804694370000,215,11,0,,-55.2791442871,75
1376085804710800000,215,11,0,,-55.2601547241,75
1376085804727160000,215,11,0,,-55.2828330994,75
1376085804743100000,215,11,0,,-55.2613372803,75
1376085804755060000,215,11,0,,-55.2765846252,75
1376085804763840000,215,11,0,,-55.2756271362,75
1376085804775100000,215,11,0,,-55.2731399536,75
1376085804790380000,215,11,0,,-55.2770042419,75
1376085804799180000,215,11,0,,-55.272354126,75
1376085804813270000,215,11,0,,-55.2712860107,75
1376085804821840000,215,11,0,,-55.2776985168,75
1376085804829120000,215,11,0,,-55.2755813599,75
1376085804837020000,215,11,0,,-55.2768821716,75
1376085804846460000,215,11,0,,-55.2764930725,75
1376085804860690000,215,11,0,,-55.276260376,75
1376085804875350000,215,11,0,,-55.2764778137,75
1376085804882920000,215,11,0,,-55.2713890076,75
1376085804895790000,215,11,0,,-55.279750824,75
1376085804909560000,215,11,0,,-55.275428772,75
1376085804928470000,215,11,0,,-55.2802886963,75
1376085804949150000,215,11,0,,-55.2764854431,75
1376085804962510000,215,11,0,,-55.2720222473,75
1376085804978430000,215,11,0,,-55.2768440247,75
1376085804994930000,215,11,0,,-55.2798118591,75
1376085805002720000,215,11,0,,-55.2780036926,75
1376085805011540000,215,11,0,,-55.2800788879,75
1376085805023670000,215,11,0,,-55.2888069153,75
